Time,Altitude,Pressure,Velocity,Temperature,Events,Voltages
473.31,3502.919,878.50,-20.33333,73.22, -,8.790354
473.36,3499.856,878.60,-23.23809,73.22, -,8.790354
473.41,3499.856,878.60,-23.23809,73.22, -,8.790354
473.46,3496.791,878.70,-26.14286,73.22, -,8.770906
473.51,3496.791,878.70,-23.23809,73.22, -,8.770906
473.56,3493.728,878.80,-26.14286,73.22, -,8.770906
473.61,3493.728,878.80,-23.23809,73.22, -,8.770906
473.66,3493.728,878.80,-23.23809,73.22, -,8.770906
473.71,3490.664,878.90,-23.23809,73.22, -,8.770906
473.76,3490.664,878.90,-23.23809,73.22, -,8.770906
473.81,3487.601,879.00,-26.14286,73.22, -,8.770906
473.86,3487.601,879.00,-26.14286,73.22, -,8.770906
473.91,3487.601,879.00,-23.23809,73.22, -,8.770906
473.96,3484.539,879.10,-26.14286,73.22, -,8.770906
474.01,3484.539,879.10,-26.14286,73.22, -,8.770906
474.06,3484.539,879.10,-23.23809,73.22, -,8.770906
474.11,3481.476,879.20,-26.14286,73.22, -,8.770906
474.16,3481.476,879.20,-26.14286,73.22, -,8.770906
474.21,3481.476,879.20,-26.14286,73.22, -,8.770906
474.26,3481.476,879.20,-23.23809,73.22, -,8.770906
474.31,3478.414,879.30,-26.14286,73.22, -,8.770906
474.36,3478.414,879.30,-23.23809,73.22, -,8.770906
474.41,3478.414,879.30,-20.33333,73.22, -,8.770906
474.46,3475.351,879.40,-23.23809,73.22, -,8.770906
474.51,3475.351,879.40,-20.33333,73.22, -,8.790354
474.56,3475.351,879.40,-20.33333,73.22, -,8.790354
474.61,3472.29,879.50,-20.33333,73.22, -,8.790354
474.66,3469.23,879.60,-23.23809,73.22, -,8.790354
474.71,3469.23,879.60,-23.23809,73.22, -,8.790354
474.76,3469.23,879.60,-20.33333,73.22, -,8.790354
474.81,3466.167,879.70,-23.23809,73.22, -,8.790354
474.86,3463.107,879.80,-23.23809,73.22, -,8.790354
474.91,3463.107,879.80,-23.23809,73.22, -,8.790354
474.96,3460.046,879.90,-26.14286,73.22, -,8.790354
475.01,3460.046,879.90,-23.23809,73.22, -,8.790354
475.06,3456.986,880.00,-26.14286,73.22, -,8.790354
475.11,3453.927,880.10,-29.04762,73.22, -,8.790354
475.16,3453.927,880.10,-26.14286,73.22, -,8.790354
475.21,3453.927,880.10,-26.14286,73.22, -,8.790354
475.26,3450.866,880.20,-29.04762,73.22, -,8.790354
475.31,3450.866,880.20,-29.04762,73.22, -,8.790354
475.36,3447.808,880.30,-29.04762,73.22, -,8.790354
475.41,3447.808,880.30,-29.04762,73.22, -,8.790354
475.46,3444.748,880.40,-31.95238,73.22, -,8.751458
475.51,3444.748,880.40,-29.04762,73.22, -,8.751458
475.56,3441.689,880.50,-31.95238,73.22, -,8.751458
475.61,3441.689,880.50,-31.95238,73.22, -,8.751458
475.66,3438.632,880.60,-31.95238,73.22, -,8.751458
475.71,3438.632,880.60,-29.04762,73.22, -,8.751458
475.76,3438.632,880.60,-29.04762,73.22, -,8.751458
475.81,3435.573,880.70,-31.95238,73.22, -,8.751458
475.86,3435.573,880.70,-29.04762,73.22, -,8.751458
475.91,3435.573,880.70,-26.14286,73.22, -,8.751458
475.96,3432.515,880.80,-29.04762,73.22, -,8.751458
476.01,3432.515,880.80,-26.14286,73.22, -,8.751458
476.06,3432.515,880.80,-26.14286,73.22, -,8.751458
476.11,3429.456,880.90,-26.14286,73.22, -,8.751458
476.16,3429.456,880.90,-23.23809,73.22, -,8.751458
476.21,3429.456,880.90,-23.23809,73.22, -,8.751458
476.26,3429.456,880.90,-23.23809,73.22, -,8.751458
476.31,3429.456,880.90,-20.33333,73.22, -,8.751458
476.36,3429.456,880.90,-20.33333,73.22, -,8.751458
476.41,3426.4,881.00,-20.33333,73.22, -,8.751458
476.46,3426.4,881.00,-20.33333,73.22, -,8.751458
476.51,3426.4,881.00,-17.42857,73.22, -,8.790354
476.56,3423.343,881.10,-20.33333,73.22, -,8.790354
476.61,3423.343,881.10,-17.42857,73.22, -,8.790354
476.66,3420.285,881.20,-20.33333,73.22, -,8.790354
476.71,3420.285,881.20,-17.42857,73.22, -,8.790354
476.76,3420.285,881.20,-17.42857,73.22, -,8.790354
476.81,3417.229,881.30,-20.33333,73.22, -,8.790354
476.86,3417.229,881.30,-17.42857,73.22, -,8.790354
476.91,3414.172,881.40,-20.33333,73.22, -,8.790354
476.96,3411.117,881.50,-23.23809,73.22, -,8.790354
477.01,3411.117,881.50,-20.33333,73.22, -,8.790354
477.06,3411.117,881.50,-20.33333,73.22, -,8.790354
477.11,3405.005,881.70,-26.14286,73.22, -,8.790354
477.16,3405.005,881.70,-23.23809,73.22, -,8.790354
477.21,3405.005,881.70,-23.23809,73.22, -,8.790354
477.26,3401.951,881.80,-26.14286,73.22, -,8.790354
477.31,3398.895,881.90,-29.04762,73.22, -,8.790354
477.36,3398.895,881.90,-29.04762,73.22, -,8.790354
477.41,3395.841,882.00,-31.95238,73.22, -,8.790354
477.46,3395.841,882.00,-29.04762,73.22, -,8.770906
477.51,3392.788,882.10,-31.95238,73.22, -,8.770906
477.56,3392.788,882.10,-31.95238,73.22, -,8.770906
477.61,3389.732,882.20,-31.95238,73.22, -,8.770906
477.66,3389.732,882.20,-31.95238,73.22, -,8.770906
477.71,3389.732,882.20,-29.04762,73.22, -,8.770906
477.76,3386.679,882.30,-31.95238,73.22, -,8.770906
477.81,3386.679,882.30,-31.95238,73.22, -,8.770906
477.86,3383.625,882.40,-31.95238,73.22, -,8.770906
477.91,3383.625,882.40,-31.95238,73.22, -,8.770906
477.96,3380.573,882.50,-31.95238,73.22, -,8.770906
478.01,3380.573,882.50,-29.04762,73.22, -,8.770906
478.06,3380.573,882.50,-29.04762,73.22, -,8.770906
478.11,3377.52,882.60,-31.95238,73.22, -,8.770906
478.16,3374.467,882.70,-29.04762,73.22, -,8.770906
478.21,3374.467,882.70,-29.04762,73.22, -,8.770906
478.26,3371.415,882.80,-31.95238,73.22, -,8.770906
478.31,3371.415,882.80,-29.04762,73.22, -,8.770906
478.36,3368.362,882.90,-29.04762,73.22, -,8.770906
478.41,3368.362,882.90,-29.04762,73.22, -,8.770906
478.46,3368.362,882.90,-26.14286,73.22, -,8.770906
478.51,3365.311,883.00,-29.04762,73.22, -,8.770906
478.56,3365.311,883.00,-26.14286,73.22, -,8.770906
478.61,3365.311,883.00,-26.14286,73.22, -,8.770906
478.66,3362.26,883.10,-26.14286,73.22, -,8.770906
478.71,3362.26,883.10,-26.14286,73.22, -,8.770906
478.76,3359.208,883.20,-29.04762,73.22, -,8.770906
478.81,3359.208,883.20,-26.14286,73.22, -,8.770906
478.86,3356.157,883.30,-29.04762,73.22, -,8.770906
478.91,3356.157,883.30,-26.14286,73.22, -,8.770906
478.96,3353.105,883.40,-29.04762,73.22, -,8.770906
479.01,3353.105,883.40,-26.14286,73.22, -,8.770906
479.06,3353.105,883.40,-26.14286,73.22, -,8.770906
479.11,3353.105,883.40,-26.14286,73.22, -,8.770906
479.16,3350.056,883.50,-26.14286,73.22, -,8.770906
479.21,3350.056,883.50,-23.23809,73.22, -,8.770906
479.26,3350.056,883.50,-23.23809,73.22, -,8.770906
479.31,3347.007,883.60,-23.23809,73.22, -,8.770906
479.36,3347.007,883.60,-23.23809,73.22, -,8.770906
479.41,3343.956,883.70,-23.23809,73.22, -,8.770906
479.46,3343.956,883.70,-23.23809,73.04, -,8.770906
479.51,3343.956,883.70,-23.23809,73.04, -,8.770906
479.56,3340.907,883.80,-23.23809,73.04, -,8.770906
479.61,3340.907,883.80,-23.23809,73.04, -,8.770906
479.66,3337.856,883.90,-26.14286,73.04, -,8.770906
479.71,3334.808,884.00,-26.14286,73.04, -,8.770906
479.76,3334.808,884.00,-26.14286,73.04, -,8.770906
479.81,3331.76,884.10,-26.14286,73.04, -,8.770906
479.86,3328.71,884.20,-29.04762,73.04, -,8.770906
479.91,3328.71,884.20,-26.14286,73.04, -,8.770906
479.96,3328.71,884.20,-26.14286,73.04, -,8.770906
480.01,3325.663,884.30,-26.14286,73.04, -,8.770906
480.06,3325.663,884.30,-26.14286,73.04, -,8.770906
480.11,3322.614,884.40,-29.04762,73.04, -,8.770906
480.16,3322.614,884.40,-29.04762,73.04, -,8.770906
480.21,3322.614,884.40,-26.14286,73.04, -,8.770906
480.26,3319.567,884.50,-29.04762,73.04, -,8.770906
480.31,3316.521,884.60,-31.95238,73.04, -,8.770906
480.36,3316.521,884.60,-29.04762,73.04, -,8.770906
480.41,3313.473,884.70,-31.95238,73.04, -,8.770906
480.46,3313.473,884.70,-29.04762,73.04, -,8.770906
480.51,3310.427,884.80,-31.95238,73.04, -,8.770906
480.56,3310.427,884.80,-31.95238,73.04, -,8.770906
480.61,3307.379,884.90,-31.95238,73.04, -,8.770906
480.66,3304.333,885.00,-34.85714,73.04, -,8.770906
480.71,3304.333,885.00,-31.95238,73.04, -,8.770906
480.76,3304.333,885.00,-29.04762,73.04, -,8.770906
480.81,3301.288,885.10,-31.95238,73.04, -,8.770906
480.86,3301.288,885.10,-29.04762,73.04, -,8.770906
480.91,3301.288,885.10,-26.14286,73.04, -,8.770906
480.96,3298.241,885.20,-29.04762,73.04, -,8.770906
481.01,3298.241,885.20,-29.04762,73.04, -,8.770906
481.06,3295.197,885.30,-29.04762,73.04, -,8.770906
481.11,3295.197,885.30,-29.04762,73.04, -,8.770906
481.16,3292.151,885.40,-29.04762,73.04, -,8.770906
481.21,3292.151,885.40,-29.04762,73.04, -,8.770906
481.26,3292.151,885.40,-29.04762,73.04, -,8.770906
481.31,3292.151,885.40,-26.14286,73.04, -,8.770906
481.36,3292.151,885.40,-23.23809,73.04, -,8.770906
481.41,3289.107,885.50,-26.14286,73.04, -,8.770906
481.46,3286.063,885.60,-26.14286,73.04, -,8.770906
481.51,3286.063,885.60,-26.14286,73.04, -,8.770906
481.56,3283.017,885.70,-26.14286,73.04, -,8.770906
481.61,3279.974,885.80,-29.04762,73.04, -,8.770906
481.66,3279.974,885.80,-26.14286,73.04, -,8.770906
481.71,3276.929,885.90,-26.14286,73.04, -,8.770906
481.76,3276.929,885.90,-26.14286,73.04, -,8.770906
481.81,3273.887,886.00,-29.04762,73.04, -,8.770906
481.86,3270.844,886.10,-29.04762,73.04, -,8.770906
481.91,3270.844,886.10,-29.04762,73.04, -,8.770906
481.96,3267.8,886.20,-31.95238,73.04, -,8.770906
482.01,3267.8,886.20,-29.04762,73.04, -,8.770906
482.06,3264.759,886.30,-31.95238,73.04, -,8.770906
482.11,3264.759,886.30,-29.04762,73.04, -,8.770906
482.16,3264.759,886.30,-29.04762,73.04, -,8.770906
482.21,3261.715,886.40,-29.04762,73.04, -,8.770906
482.26,3258.674,886.50,-31.95238,73.04, -,8.770906
482.31,3258.674,886.50,-31.95238,73.04, -,8.770906
482.36,3255.633,886.60,-34.85714,73.04, -,8.770906
482.41,3252.59,886.70,-37.76191,73.04, -,8.770906
482.46,3252.59,886.70,-34.85714,73.04, -,8.770906
482.51,3252.59,886.70,-31.95238,73.04, -,8.809802
482.56,3249.55,886.80,-34.85714,73.04, -,8.809802
482.61,3246.508,886.90,-34.85714,73.04, -,8.809802
482.66,3246.508,886.90,-31.95238,73.04, -,8.809802
482.71,3246.508,886.90,-31.95238,73.04, -,8.809802
482.76,3243.468,887.00,-31.95238,73.04, -,8.809802
482.81,3243.468,887.00,-31.95238,73.04, -,8.809802
482.86,3240.428,887.10,-31.95238,73.04, -,8.809802
482.91,3240.428,887.10,-29.04762,73.04, -,8.809802
482.96,3240.428,887.10,-29.04762,73.04, -,8.809802
483.01,3240.428,887.10,-26.14286,73.04, -,8.809802
483.06,3240.428,887.10,-26.14286,73.04, -,8.809802
483.11,3240.428,887.10,-23.23809,73.04, -,8.809802
483.16,3240.428,887.10,-23.23809,73.04, -,8.809802
483.21,3240.428,887.10,-23.23809,73.04, -,8.809802
483.26,3237.387,887.20,-23.23809,73.04, -,8.809802
483.31,3237.387,887.20,-20.33333,73.04, -,8.809802
483.36,3234.348,887.30,-23.23809,73.04, -,8.809802
483.41,3234.348,887.30,-20.33333,73.04, -,8.809802
483.46,3234.348,887.30,-17.42857,73.04, -,8.770906
483.51,3231.307,887.40,-20.33333,73.04, -,8.770906
483.56,3231.307,887.40,-20.33333,73.04, -,8.770906
483.61,3228.269,887.50,-20.33333,73.04, -,8.770906
483.66,3225.23,887.60,-20.33333,73.04, -,8.770906
483.71,3222.191,887.70,-23.23809,73.04, -,8.770906
483.76,3219.153,887.80,-26.14286,73.04, -,8.770906
483.81,3219.153,887.80,-23.23809,73.04, -,8.770906
483.86,3219.153,887.80,-23.23809,73.04, -,8.770906
483.91,3216.114,887.90,-23.23809,73.04, -,8.770906
483.96,3213.077,888.00,-26.14286,73.04, -,8.770906
484.01,3210.04,888.10,-29.04762,73.04, -,8.770906
484.06,3207.001,888.20,-31.95238,73.04, -,8.770906
484.11,3207.001,888.20,-31.95238,73.04, -,8.770906
484.16,3203.965,888.30,-34.85714,73.04, -,8.770906
484.21,3203.965,888.30,-34.85714,73.04, -,8.770906
484.26,3200.927,888.40,-37.76191,73.04, -,8.770906
484.31,3200.927,888.40,-34.85714,73.04, -,8.770906
484.36,3200.927,888.40,-34.85714,73.04, -,8.770906
484.41,3200.927,888.40,-31.95238,73.04, -,8.770906
484.46,3197.891,888.50,-34.85714,73.04, -,8.770906
484.51,3194.856,888.60,-37.76191,73.04, -,8.770906
484.56,3194.856,888.60,-34.85714,73.04, -,8.770906
484.61,3191.819,888.70,-37.76191,73.04, -,8.770906
484.66,3191.819,888.70,-34.85714,73.04, -,8.770906
484.71,3188.784,888.80,-34.85714,73.04, -,8.770906
484.76,3188.784,888.80,-31.95238,73.04, -,8.770906
484.81,3188.784,888.80,-29.04762,73.04, -,8.770906
484.86,3185.748,888.90,-31.95238,73.04, -,8.770906
484.91,3185.748,888.90,-31.95238,73.04, -,8.770906
484.96,3182.713,889.00,-31.95238,73.04, -,8.770906
485.01,3182.713,889.00,-29.04762,73.04, -,8.770906
485.06,3179.679,889.10,-29.04762,73.04, -,8.770906
485.11,3179.679,889.10,-26.14286,73.04, -,8.770906
485.16,3176.643,889.20,-29.04762,73.04, -,8.770906
485.21,3176.643,889.20,-26.14286,73.04, -,8.770906
485.26,3176.643,889.20,-26.14286,73.04, -,8.770906
485.31,3176.643,889.20,-23.23809,73.04, -,8.770906
485.36,3173.61,889.30,-26.14286,73.04, -,8.770906
485.41,3173.61,889.30,-26.14286,73.04, -,8.770906
485.46,3170.575,889.40,-29.04762,73.04, -,8.770906
485.51,3170.575,889.40,-26.14286,73.04, -,8.770906
485.56,3170.575,889.40,-23.23809,73.04, -,8.770906
485.60,3167.542,889.50,-26.14286,73.04, -,8.770906
485.65,3167.542,889.50,-23.23809,73.04, -,8.770906
485.70,3167.542,889.50,-23.23809,73.04, -,8.770906
485.75,3164.509,889.60,-23.23809,73.04, -,8.770906
485.80,3161.475,889.70,-26.14286,73.04, -,8.770906
485.85,3161.475,889.70,-26.14286,73.04, -,8.770906
485.90,3161.475,889.70,-23.23809,73.04, -,8.770906
485.95,3158.443,889.80,-26.14286,73.04, -,8.770906
486.00,3158.443,889.80,-23.23809,73.04, -,8.770906
486.05,3155.409,889.90,-26.14286,73.04, -,8.770906
486.10,3155.409,889.90,-23.23809,73.04, -,8.770906
486.15,3152.377,890.00,-26.14286,73.04, -,8.770906
486.20,3152.377,890.00,-23.23809,73.04, -,8.770906
486.25,3149.346,890.10,-26.14286,73.04, -,8.770906
486.30,3146.313,890.20,-29.04762,73.04, -,8.770906
486.35,3146.313,890.20,-29.04762,73.04, -,8.770906
486.40,3143.282,890.30,-29.04762,73.04, -,8.770906
486.45,3143.282,890.30,-29.04762,73.04, -,8.770906
486.50,3143.282,890.30,-26.14286,73.04, -,8.770906
486.55,3140.25,890.40,-29.04762,73.04, -,8.770906
486.60,3140.25,890.40,-29.04762,73.04, -,8.770906
486.65,3137.22,890.50,-29.04762,73.04, -,8.770906
486.70,3137.22,890.50,-29.04762,73.04, -,8.770906
486.75,3134.19,890.60,-31.95238,73.04, -,8.770906
486.80,3134.19,890.60,-29.04762,73.04, -,8.770906
486.85,3131.158,890.70,-29.04762,73.04, -,8.770906
486.90,3131.158,890.70,-29.04762,73.04, -,8.770906
486.95,3128.129,890.80,-31.95238,73.04, -,8.770906
487.00,3128.129,890.80,-29.04762,73.04, -,8.770906
487.05,3128.129,890.80,-29.04762,73.04, -,8.770906
487.10,3125.098,890.90,-29.04762,73.04, -,8.770906
487.15,3125.098,890.90,-29.04762,73.04, -,8.770906
487.20,3122.069,891.00,-29.04762,73.04, -,8.770906
487.25,3119.041,891.10,-31.95238,73.04, -,8.770906
487.30,3119.041,891.10,-29.04762,73.04, -,8.770906
487.35,3116.01,891.20,-29.04762,73.04, -,8.770906
487.40,3116.01,891.20,-29.04762,73.04, -,8.770906
487.45,3112.982,891.30,-29.04762,73.04, -,8.790354
487.50,3112.982,891.30,-29.04762,73.04, -,8.790354
487.55,3112.982,891.30,-29.04762,73.04, -,8.790354
487.60,3109.953,891.40,-29.04762,73.04, -,8.790354
487.65,3109.953,891.40,-29.04762,73.04, -,8.790354
487.70,3106.925,891.50,-29.04762,73.04, -,8.790354
487.75,3106.925,891.50,-29.04762,73.04, -,8.790354
487.80,3106.925,891.50,-26.14286,73.04, -,8.790354
487.85,3103.898,891.60,-29.04762,73.04, -,8.790354
487.90,3103.898,891.60,-26.14286,73.04, -,8.790354
487.95,3100.869,891.70,-29.04762,73.04, -,8.790354
488.00,3100.869,891.70,-26.14286,73.04, -,8.790354
488.05,3097.843,891.80,-29.04762,73.04, -,8.790354
488.10,3097.843,891.80,-29.04762,73.04, -,8.790354
488.15,3097.843,891.80,-26.14286,73.04, -,8.790354
488.20,3094.814,891.90,-29.04762,73.04, -,8.790354
488.25,3094.814,891.90,-26.14286,73.04, -,8.790354
488.30,3094.814,891.90,-23.23809,73.04, -,8.790354
488.35,3091.788,892.00,-26.14286,73.04, -,8.790354
488.40,3091.788,892.00,-23.23809,73.04, -,8.790354
488.45,3088.762,892.10,-26.14286,73.04, -,8.790354
488.50,3088.762,892.10,-23.23809,73.04, -,8.770906
488.55,3085.735,892.20,-26.14286,73.04, -,8.770906
488.60,3085.735,892.20,-26.14286,73.04, -,8.770906
488.65,3082.71,892.30,-26.14286,73.04, -,8.770906
488.70,3082.71,892.30,-26.14286,73.04, -,8.770906
488.75,3082.71,892.30,-23.23809,73.04, -,8.770906
488.80,3079.683,892.40,-26.14286,73.04, -,8.770906
488.85,3079.683,892.40,-26.14286,73.04, -,8.770906
488.90,3076.658,892.50,-26.09524,73.04, -,8.770906
488.95,3076.658,892.50,-26.09524,73.04, -,8.770906
489.00,3073.634,892.60,-26.04762,73.04, -,8.770906
489.05,3073.634,892.60,-26.04762,73.04, -,8.770906
489.10,3070.608,892.70,-26.04762,73.04, -,8.770906
489.15,3070.608,892.70,-26.04762,73.04, -,8.770906
489.20,3070.608,892.70,-26.04762,73.04, -,8.770906
489.25,3067.584,892.80,-26,73.04, -,8.770906
489.30,3067.584,892.80,-26,73.04, -,8.770906
489.35,3064.558,892.90,-28.90476,73.04, -,8.770906
489.40,3064.558,892.90,-26,73.04, -,8.770906
489.45,3061.535,893.00,-28.85714,73.04, -,8.770906
489.50,3061.535,893.00,-25.95238,73.04, -,8.770906
489.55,3058.512,893.10,-28.80952,73.04, -,8.770906
489.60,3058.512,893.10,-25.90476,73.04, -,8.770906
489.65,3055.487,893.20,-28.76191,73.04, -,8.770906
489.70,3055.487,893.20,-25.85714,73.04, -,8.770906
489.75,3052.465,893.30,-28.71428,73.04, -,8.770906
489.80,3052.465,893.30,-28.71428,73.04, -,8.770906
489.85,3049.441,893.40,-28.66667,73.04, -,8.770906
489.90,3049.441,893.40,-28.66667,73.04, -,8.770906
489.95,3046.419,893.50,-28.66667,73.04, -,8.770906
490.00,3046.419,893.50,-28.66667,73.04, -,8.770906
490.05,3043.397,893.60,-28.66667,73.04, -,8.770906
490.10,3043.397,893.60,-28.66667,73.04, -,8.770906
490.15,3040.374,893.70,-28.61905,73.04, -,8.770906
490.20,3040.374,893.70,-28.61905,73.04, -,8.770906
490.25,3037.353,893.80,-31.47619,73.04, -,8.770906
490.30,3037.353,893.80,-28.61905,73.04, -,8.770906
490.35,3034.33,893.90,-31.47619,73.04, -,8.770906
490.40,3034.33,893.90,-28.57143,73.04, -,8.770906
490.45,3034.33,893.90,-28.57143,73.04, -,8.770906
490.50,3031.309,894.00,-28.57143,73.04, -,8.770906
490.55,3028.289,894.10,-31.42857,73.04, -,8.770906
490.60,3028.289,894.10,-28.57143,73.04, -,8.770906
490.65,3025.267,894.20,-31.42857,73.04, -,8.770906
490.70,3025.267,894.20,-28.57143,73.04, -,8.770906
490.75,3025.267,894.20,-28.57143,73.04, -,8.770906
490.80,3022.247,894.30,-28.57143,73.04, -,8.770906
490.85,3019.226,894.40,-31.42857,73.04, -,8.770906
490.90,3019.226,894.40,-28.57143,73.04, -,8.770906
490.95,3019.226,894.40,-28.57143,73.04, -,8.770906
491.00,3016.207,894.50,-28.57143,73.04, -,8.770906
491.05,3013.188,894.60,-31.42857,73.04, -,8.770906
491.10,3013.188,894.60,-28.57143,73.04, -,8.770906
491.15,3010.167,894.70,-31.42857,73.04, -,8.770906
491.20,3010.167,894.70,-28.57143,73.04, -,8.770906
491.25,3007.149,894.80,-31.42857,73.04, -,8.770906
491.30,3007.149,894.80,-28.57143,73.04, -,8.770906
491.35,3004.129,894.90,-31.42857,73.04, -,8.770906
491.40,3004.129,894.90,-28.57143,73.04, -,8.770906
491.45,3004.129,894.90,-28.57143,73.04, -,8.770906
491.50,3001.111,895.00,-31.42857,73.04, -,8.770906
491.55,3001.111,895.00,-28.57143,73.04, -,8.770906
491.60,3001.111,895.00,-25.71428,73.04, -,8.770906
491.65,2998.093,895.10,-28.57143,73.04, -,8.770906
491.70,2998.093,895.10,-25.71428,73.04, -,8.770906
491.75,2998.093,895.10,-25.71428,73.04, -,8.770906
491.80,2998.093,895.10,-25.71428,73.04, -,8.770906
491.85,2998.093,895.10,-22.85714,73.04, -,8.770906
491.90,2998.093,895.10,-20,73.04, -,8.770906
491.95,2995.074,895.20,-22.85714,73.04, -,8.770906
492.00,2995.074,895.20,-22.85714,73.04, -,8.770906
492.05,2995.074,895.20,-20,73.04, -,8.770906
492.10,2995.074,895.20,-17.14286,73.04, -,8.770906
492.15,2992.057,895.30,-20,73.04, -,8.770906
492.20,2992.057,895.30,-17.14286,73.04, -,8.770906
492.25,2992.057,895.30,-17.14286,73.04, -,8.770906
492.30,2992.057,895.30,-14.28571,73.04, -,8.770906
492.35,2992.057,895.30,-14.28571,73.04, -,8.770906
492.40,2986.022,895.50,-17.19048,73.04, -,8.770906
492.45,2986.022,895.50,-17.19048,73.04, -,8.770906
492.50,2983.006,895.60,-20.04762,73.04, -,8.770906
492.55,2983.006,895.60,-17.19048,73.04, -,8.770906
492.60,2979.988,895.70,-20.04762,73.04, -,8.770906
492.65,2979.988,895.70,-20.04762,73.04, -,8.770906
492.70,2976.972,895.80,-20.04762,73.04, -,8.770906
492.75,2973.955,895.90,-22.90476,73.04, -,8.770906
492.80,2973.955,895.90,-22.90476,73.04, -,8.770906
492.85,2970.939,896.00,-25.76191,73.04, -,8.770906
492.90,2970.939,896.00,-25.76191,73.04, -,8.770906
492.95,2967.925,896.10,-28.61905,73.04, -,8.770906
493.00,2964.908,896.20,-28.61905,73.04, -,8.770906
493.05,2961.894,896.30,-31.47619,73.04, -,8.770906
493.10,2961.894,896.30,-31.47619,73.04, -,8.770906
493.15,2958.878,896.40,-34.33333,73.04, -,8.770906
493.20,2958.878,896.40,-31.47619,73.04, -,8.770906
493.25,2955.864,896.50,-34.33333,73.04, -,8.770906
493.30,2955.864,896.50,-34.33333,73.04, -,8.770906
493.35,2952.851,896.60,-37.19048,73.04, -,8.770906
493.40,2952.851,896.60,-37.19048,73.04, -,8.770906
493.45,2952.851,896.60,-31.42857,73.04, -,8.770906
493.50,2949.836,896.70,-34.28571,73.04, -,8.770906
493.55,2949.836,896.70,-31.42857,73.04, -,8.770906
493.60,2946.823,896.80,-34.28571,73.04, -,8.770906
493.65,2946.823,896.80,-31.42857,73.04, -,8.770906
493.70,2946.823,896.80,-31.42857,73.04, -,8.770906
