Time,Altitude,Pressure,Velocity,Events
353.54,6847.184,773.90,-22.66667, -
353.59,6847.184,773.90,-19.42857, -
353.64,6843.79,774.00,-22.66667, -
353.69,6843.79,774.00,-22.66667, -
353.74,6840.396,774.10,-25.90476, -
353.79,6840.396,774.10,-22.66667, -
353.84,6840.396,774.10,-22.66667, -
353.89,6840.396,774.10,-22.66667, -
353.94,6837,774.20,-22.66667, -
353.99,6837,774.20,-22.66667, -
354.04,6833.606,774.30,-22.66667, -
354.09,6833.606,774.30,-25.90476, -
354.14,6830.211,774.40,-25.90476, -
354.19,6826.818,774.50,-29.14286, -
354.24,6823.426,774.60,-29.14286, -
354.29,6823.426,774.60,-29.14286, -
354.34,6823.426,774.60,-29.14286, -
354.39,6820.031,774.70,-32.38095, -
354.44,6820.031,774.70,-32.38095, -
354.49,6816.64,774.80,-32.38095, -
354.54,6816.64,774.80,-32.38095, -
354.59,6816.64,774.80,-29.14286, -
354.64,6816.64,774.80,-29.14286, -
354.69,6816.64,774.80,-25.90476, -
354.74,6813.246,774.90,-29.14286, -
354.79,6813.246,774.90,-25.90476, -
354.84,6813.246,774.90,-25.90476, -
354.89,6809.855,775.00,-29.14286, -
354.94,6806.464,775.10,-32.38095, -
354.99,6803.072,775.20,-32.38095, -
355.04,6803.072,775.20,-32.38095, -
355.09,6799.682,775.30,-32.38095, -
355.14,6796.291,775.40,-35.61905, -
355.19,6796.291,775.40,-32.38095, -
355.24,6796.291,775.40,-29.14286, -
355.29,6796.291,775.40,-25.90476, -
355.34,6792.901,775.50,-29.14286, -
355.39,6792.901,775.50,-29.14286, -
355.44,6789.513,775.60,-29.14286, -
355.49,6789.513,775.60,-29.14286, -
355.54,6789.513,775.60,-25.90476, -
355.59,6786.122,775.70,-29.14286, -
355.64,6786.122,775.70,-29.14286, -
355.69,6786.122,775.70,-29.14286, -
355.74,6782.734,775.80,-32.38095, -
355.79,6782.734,775.80,-29.14286, -
355.84,6779.344,775.90,-32.38095, -
355.89,6775.957,776.00,-35.61905, -
355.94,6775.957,776.00,-32.38095, -
355.99,6772.569,776.10,-32.38095, -
356.04,6772.569,776.10,-29.14286, -
356.09,6772.569,776.10,-29.14286, -
356.14,6769.18,776.20,-29.14286, -
356.19,6769.18,776.20,-25.90476, -
356.24,6769.18,776.20,-25.90476, -
356.29,6765.794,776.30,-29.14286, -
356.34,6765.794,776.30,-29.14286, -
356.39,6762.406,776.40,-29.14286, -
356.44,6762.406,776.40,-29.14286, -
356.49,6762.406,776.40,-25.90476, -
356.54,6759.02,776.50,-29.14286, -
356.59,6759.02,776.50,-29.14286, -
356.64,6755.635,776.60,-29.14286, -
356.69,6752.248,776.70,-32.38095, -
356.74,6752.248,776.70,-32.38095, -
356.79,6752.248,776.70,-29.14286, -
356.84,6752.248,776.70,-29.14286, -
356.89,6748.863,776.80,-29.14286, -
356.94,6745.477,776.90,-29.14286, -
356.99,6745.477,776.90,-29.14286, -
357.04,6742.093,777.00,-29.14286, -
357.09,6742.093,777.00,-29.14286, -
357.14,6738.709,777.10,-32.38095, -
357.19,6738.709,777.10,-29.14286, -
357.24,6738.709,777.10,-29.14286, -
357.29,6735.324,777.20,-32.38095, -
357.34,6735.324,777.20,-29.14286, -
357.39,6735.324,777.20,-29.14286, -
357.44,6735.324,777.20,-25.90476, -
357.49,6731.941,777.30,-29.14286, -
357.54,6731.941,777.30,-29.14286, -
357.59,6728.556,777.40,-29.14286, -
357.64,6728.556,777.40,-29.14286, -
357.69,6728.556,777.40,-25.90476, -
357.74,6725.174,777.50,-25.90476, -
357.79,6725.174,777.50,-25.90476, -
357.84,6725.174,777.50,-25.90476, -
357.89,6725.174,777.50,-25.90476, -
357.94,6721.792,777.60,-25.90476, -
357.99,6718.409,777.70,-25.90476, -
358.04,6715.028,777.80,-29.14286, -
358.09,6715.028,777.80,-25.90476, -
358.14,6711.645,777.90,-29.14286, -
358.19,6708.264,778.00,-29.14286, -
358.24,6708.264,778.00,-29.14286, -
358.29,6708.264,778.00,-29.14286, -
358.34,6708.264,778.00,-25.90476, -
358.39,6704.884,778.10,-29.14286, -
358.44,6701.502,778.20,-32.38095, -
358.49,6698.123,778.30,-35.61905, -
358.54,6698.123,778.30,-32.38095, -
358.59,6698.123,778.30,-32.38095, -
358.64,6694.742,778.40,-32.38095, -
358.69,6694.742,778.40,-32.38095, -
358.74,6691.363,778.50,-35.61905, -
358.79,6691.363,778.50,-32.38095, -
358.84,6687.985,778.60,-35.61905, -
358.89,6687.985,778.60,-35.61905, -
358.94,6687.985,778.60,-35.61905, -
358.99,6684.605,778.70,-35.61905, -
359.04,6684.605,778.70,-32.38095, -
359.09,6681.228,778.80,-32.38095, -
359.14,6681.228,778.80,-32.38095, -
359.19,6677.848,778.90,-32.38095, -
359.24,6677.848,778.90,-29.14286, -
359.29,6677.848,778.90,-29.14286, -
359.34,6677.848,778.90,-29.14286, -
359.39,6674.471,779.00,-32.38095, -
359.44,6674.471,779.00,-29.14286, -
359.49,6674.471,779.00,-25.90476, -
359.54,6671.095,779.10,-25.90476, -
359.59,6667.716,779.20,-29.14286, -
359.64,6667.716,779.20,-29.14286, -
359.69,6667.716,779.20,-25.90476, -
359.74,6664.341,779.30,-29.14286, -
359.79,6664.341,779.30,-25.90476, -
359.84,6660.963,779.40,-29.14286, -
359.89,6660.963,779.40,-25.90476, -
359.94,6660.963,779.40,-25.90476, -
359.99,6660.963,779.40,-25.90476, -
360.04,6657.588,779.50,-25.90476, -
360.09,6657.588,779.50,-25.90476, -
360.14,6657.588,779.50,-22.66667, -
360.19,6654.213,779.60,-25.90476, -
360.24,6654.213,779.60,-22.66667, -
360.29,6650.836,779.70,-25.90476, -
360.34,6650.836,779.70,-25.90476, -
360.39,6650.836,779.70,-25.90476, -
360.44,6650.836,779.70,-22.66667, -
360.49,6647.462,779.80,-25.85714, -
360.54,6644.086,779.90,-29.09524, -
360.59,6644.086,779.90,-25.85714, -
360.64,6640.713,780.00,-25.80952, -
360.69,6637.34,780.10,-29, -
360.74,6637.34,780.10,-29, -
360.79,6637.34,780.10,-25.76191, -
360.84,6637.34,780.10,-25.76191, -
360.89,6633.965,780.20,-25.76191, -
360.94,6633.965,780.20,-25.76191, -
360.99,6633.965,780.20,-25.76191, -
361.04,6630.593,780.30,-28.95238, -
361.09,6630.593,780.30,-25.71428, -
361.14,6627.219,780.40,-28.90476, -
361.19,6623.847,780.50,-32.09524, -
361.24,6623.847,780.50,-28.85714, -
361.29,6620.476,780.60,-32.04762, -
361.34,6620.476,780.60,-28.80952, -
361.39,6617.103,780.70,-32, -
361.44,6617.103,780.70,-32, -
361.49,6617.103,780.70,-32, -
361.54,6617.103,780.70,-28.80952, -
361.59,6613.732,780.80,-28.76191, -
361.64,6613.732,780.80,-28.76191, -
361.69,6610.36,780.90,-28.76191, -
361.74,6610.36,780.90,-25.57143, -
361.79,6606.99,781.00,-28.76191, -
361.84,6606.99,781.00,-28.76191, -
361.89,6603.621,781.10,-31.95238, -
361.94,6600.25,781.20,-31.90476, -
361.99,6600.25,781.20,-31.90476, -
362.04,6600.25,781.20,-31.90476, -
362.09,6596.88,781.30,-31.90476, -
362.14,6596.88,781.30,-31.90476, -
362.19,6593.51,781.40,-31.90476, -
362.24,6593.51,781.40,-28.71428, -
362.29,6590.142,781.50,-31.90476, -
362.34,6590.142,781.50,-28.71428, -
362.39,6590.142,781.50,-28.71428, -
362.44,6586.774,781.60,-28.71428, -
362.49,6586.774,781.60,-28.71428, -
362.54,6586.774,781.60,-28.71428, -
362.59,6583.405,781.70,-31.90476, -
362.64,6583.405,781.70,-28.71428, -
362.69,6580.038,781.80,-31.90476, -
362.74,6580.038,781.80,-28.71428, -
362.78,6576.668,781.90,-31.90476, -
362.83,6576.668,781.90,-28.71428, -
362.88,6576.668,781.90,-28.71428, -
362.93,6573.302,782.00,-28.71428, -
362.98,6573.302,782.00,-25.52381, -
363.03,6573.302,782.00,-25.52381, -
363.08,6569.936,782.10,-28.71428, -
363.13,6569.936,782.10,-25.52381, -
363.18,6569.936,782.10,-25.52381, -
363.23,6566.568,782.20,-25.52381, -
363.28,6566.568,782.20,-25.52381, -
363.33,6566.568,782.20,-22.33333, -
363.38,6563.203,782.30,-25.52381, -
363.43,6563.203,782.30,-25.52381, -
363.48,6559.836,782.40,-25.52381, -
363.53,6559.836,782.40,-25.52381, -
363.58,6556.471,782.50,-28.71428, -
363.63,6553.107,782.60,-28.71428, -
363.68,6553.107,782.60,-28.71428, -
363.73,6549.741,782.70,-28.71428, -
363.78,6549.741,782.70,-28.71428, -
363.83,6549.741,782.70,-25.52381, -
363.88,6546.377,782.80,-28.71428, -
363.93,6546.377,782.80,-28.71428, -
363.98,6546.377,782.80,-25.52381, -
364.03,6543.012,782.90,-28.71428, -
364.08,6539.649,783.00,-31.90476, -
364.13,6539.649,783.00,-28.71428, -
364.18,6536.287,783.10,-31.90476, -
364.23,6536.287,783.10,-31.90476, -
364.28,6532.922,783.20,-31.90476, -
364.33,6532.922,783.20,-31.90476, -
364.38,6532.922,783.20,-31.90476, -
364.43,6529.56,783.30,-31.90476, -
364.48,6529.56,783.30,-31.90476, -
364.53,6529.56,783.30,-28.71428, -
364.58,6529.56,783.30,-28.71428, -
364.63,6526.197,783.40,-28.71428, -
364.68,6526.197,783.40,-25.52381, -
364.73,6526.197,783.40,-25.52381, -
364.78,6522.835,783.50,-25.52381, -
364.83,6522.835,783.50,-25.52381, -
364.88,6522.835,783.50,-25.52381, -
364.93,6522.835,783.50,-22.33333, -
364.98,6522.835,783.50,-22.33333, -
365.03,6519.475,783.60,-25.52381, -
365.08,6519.475,783.60,-22.33333, -
365.13,6516.112,783.70,-22.33333, -
365.18,6516.112,783.70,-22.33333, -
365.23,6512.752,783.80,-22.33333, -
365.28,6512.752,783.80,-22.33333, -
365.33,6512.752,783.80,-19.14286, -
365.38,6509.39,783.90,-22.33333, -
365.43,6506.031,784.00,-25.52381, -
365.48,6506.031,784.00,-22.33333, -
365.53,6502.671,784.10,-25.52381, -
365.58,6502.671,784.10,-25.52381, -
365.63,6499.311,784.20,-28.71428, -
365.68,6499.311,784.20,-25.52381, -
365.73,6495.952,784.30,-28.71428, -
365.78,6495.952,784.30,-28.71428, -
365.83,6495.952,784.30,-25.52381, -
365.88,6492.592,784.40,-28.71428, -
365.93,6492.592,784.40,-28.71428, -
365.98,6492.592,784.40,-28.71428, -
366.03,6489.234,784.50,-31.90476, -
366.08,6489.234,784.50,-28.71428, -
366.13,6489.234,784.50,-28.71428, -
366.18,6485.877,784.60,-28.71428, -
366.23,6485.877,784.60,-28.71428, -
366.28,6482.518,784.70,-28.71428, -
366.33,6482.518,784.70,-28.71428, -
366.38,6482.518,784.70,-28.71428, -
366.43,6479.161,784.80,-28.71428, -
366.48,6475.803,784.90,-28.71428, -
366.53,6475.803,784.90,-28.71428, -
366.58,6475.803,784.90,-25.52381, -
366.63,6472.447,785.00,-28.71428, -
366.68,6469.091,785.10,-28.71428, -
366.73,6465.734,785.20,-31.90476, -
366.78,6465.734,785.20,-28.71428, -
366.83,6462.379,785.30,-31.90476, -
366.88,6462.379,785.30,-31.90476, -
366.93,6462.379,785.30,-28.71428, -
366.98,6459.022,785.40,-31.90476, -
367.03,6459.022,785.40,-31.90476, -
367.08,6455.668,785.50,-31.90476, -
367.13,6455.668,785.50,-31.90476, -
367.18,6455.668,785.50,-31.90476, -
367.23,6452.314,785.60,-31.90476, -
367.28,6452.314,785.60,-31.90476, -
367.33,6448.958,785.70,-31.90476, -
367.38,6448.958,785.70,-31.90476, -
367.43,6445.605,785.80,-35.09524, -
367.48,6445.605,785.80,-31.90476, -
367.53,6445.605,785.80,-28.71428, -
367.58,6445.605,785.80,-28.71428, -
367.63,6442.25,785.90,-31.90476, -
367.68,6442.25,785.90,-28.71428, -
367.73,6438.898,786.00,-28.71428, -
367.78,6438.898,786.00,-25.52381, -
367.83,6438.898,786.00,-25.52381, -
367.88,6435.546,786.10,-25.52381, -
367.93,6435.546,786.10,-25.52381, -
367.98,6432.192,786.20,-28.71428, -
368.03,6432.192,786.20,-25.52381, -
368.08,6432.192,786.20,-25.52381, -
368.13,6432.192,786.20,-22.33333, -
368.18,6428.84,786.30,-25.52381, -
368.23,6425.487,786.40,-28.71428, -
368.28,6422.136,786.50,-28.71428, -
368.33,6422.136,786.50,-28.71428, -
368.38,6422.136,786.50,-25.52381, -
368.43,6422.136,786.50,-25.52381, -
368.48,6422.136,786.50,-22.33333, -
368.53,6422.136,786.50,-22.33333, -
368.58,6418.786,786.60,-25.52381, -
368.63,6418.786,786.60,-25.52381, -
368.68,6418.786,786.60,-22.33333, -
368.73,6415.434,786.70,-25.52381, -
368.78,6412.084,786.80,-25.52381, -
368.83,6408.732,786.90,-28.71428, -
368.88,6408.732,786.90,-28.71428, -
368.93,6405.383,787.00,-28.71428, -
368.98,6405.383,787.00,-28.71428, -
369.03,6405.383,787.00,-25.52381, -
369.08,6402.035,787.10,-28.71428, -
369.13,6398.684,787.20,-31.90476, -
369.18,6398.684,787.20,-31.90476, -
369.23,6395.336,787.30,-31.90476, -
369.28,6395.336,787.30,-28.71428, -
369.33,6395.336,787.30,-25.52381, -
369.38,6391.986,787.40,-28.71428, -
369.43,6391.986,787.40,-28.71428, -
369.48,6391.986,787.40,-28.71428, -
369.53,6388.639,787.50,-31.90476, -
369.58,6391.986,787.40,-28.71428, -
369.63,6388.639,787.50,-28.71428, -
369.68,6388.639,787.50,-28.71428, -
369.73,6385.292,787.60,-31.90476, -
369.78,6385.292,787.60,-28.71428, -
369.83,6381.943,787.70,-28.71428, -
369.88,6381.943,787.70,-25.52381, -
369.93,6378.597,787.80,-28.71428, -
369.98,6375.249,787.90,-28.71428, -
370.03,6375.249,787.90,-28.71428, -
370.08,6375.249,787.90,-28.71428, -
370.13,6371.903,788.00,-28.71428, -
370.18,6371.903,788.00,-25.52381, -
370.23,6368.558,788.10,-28.71428, -
370.28,6368.558,788.10,-25.52381, -
370.33,6368.558,788.10,-25.52381, -
370.38,6365.211,788.20,-28.71428, -
370.43,6365.211,788.20,-25.52381, -
370.48,6361.866,788.30,-28.71428, -
370.53,6361.866,788.30,-28.71428, -
370.58,6361.866,788.30,-25.52381, -
370.63,6358.52,788.40,-31.90476, -
370.68,6355.176,788.50,-31.90476, -
370.73,6355.176,788.50,-31.90476, -
370.78,6351.833,788.60,-31.90476, -
370.83,6351.833,788.60,-31.90476, -
370.88,6351.833,788.60,-28.71428, -
370.93,6348.487,788.70,-31.90476, -
370.98,6348.487,788.70,-28.71428, -
371.03,6345.145,788.80,-28.71428, -
371.08,6345.145,788.80,-28.71428, -
371.13,6345.145,788.80,-28.71428, -
371.18,6341.8,788.90,-28.71428, -
371.23,6341.8,788.90,-28.71428, -
371.28,6338.458,789.00,-28.71428, -
371.33,6338.458,789.00,-28.71428, -
371.38,6335.116,789.10,-31.90476, -
371.43,6335.116,789.10,-28.71428, -
371.48,6331.772,789.20,-31.90476, -
371.53,6331.772,789.20,-28.71428, -
371.58,6331.772,789.20,-28.71428, -
371.63,6328.431,789.30,-31.90476, -
371.68,6325.088,789.40,-31.90476, -
371.73,6325.088,789.40,-28.71428, -
371.78,6321.748,789.50,-31.90476, -
371.83,6321.748,789.50,-28.71428, -
371.88,6318.407,789.60,-31.90476, -
371.93,6318.407,789.60,-31.90476, -
371.98,6315.065,789.70,-31.90476, -
372.03,6315.065,789.70,-31.90476, -
372.08,6311.726,789.80,-31.90476, -
372.13,6311.726,789.80,-31.90476, -
372.18,6308.385,789.90,-35.09524, -
372.23,6308.385,789.90,-31.90476, -
372.28,6308.385,789.90,-31.90476, -
372.33,6305.046,790.00,-31.90476, -
372.38,6305.046,790.00,-31.90476, -
372.43,6301.708,790.10,-31.90476, -
372.48,6301.708,790.10,-31.90476, -
372.53,6301.708,790.10,-28.71428, -
372.58,6301.708,790.10,-28.71428, -
372.63,6298.368,790.20,-31.90476, -
372.68,6298.368,790.20,-28.71428, -
372.73,6295.03,790.30,-28.71428, -
372.78,6295.03,790.30,-28.71428, -
372.83,6291.69,790.40,-28.71428, -
372.88,6291.69,790.40,-28.71428, -
372.93,6291.69,790.40,-25.52381, -
372.98,6288.354,790.50,-28.71428, -
373.03,6285.017,790.60,-28.71428, -
373.08,6285.017,790.60,-28.71428, -
373.13,6285.017,790.60,-25.52381, -
373.18,6281.678,790.70,-28.71428, -
373.23,6278.342,790.80,-28.71428, -
373.28,6278.342,790.80,-28.71428, -
373.33,6275.004,790.90,-31.90476, -
373.38,6275.004,790.90,-28.71428, -
373.43,6275.004,790.90,-28.71428, -
373.48,6271.669,791.00,-28.71428, -
373.53,6271.669,791.00,-28.71428, -
373.58,6271.669,791.00,-28.71428, -
373.63,6271.669,791.00,-28.71428, -
373.68,6268.334,791.10,-28.71428, -
373.73,6264.998,791.20,-31.90476, -
373.78,6264.998,791.20,-28.71428, -
373.83,6261.663,791.30,-31.90476, -
373.88,6261.663,791.30,-28.71428, -
373.93,6258.327,791.40,-31.90476, -
373.98,6258.327,791.40,-31.90476, -
374.03,6258.327,791.40,-28.71428, -
374.08,6258.327,791.40,-25.52381, -
374.13,6258.327,791.40,-25.52381, -
374.18,6258.327,791.40,-25.52381, -
374.23,6251.66,791.60,-28.66667, -
374.28,6251.66,791.60,-25.47619, -
374.33,6248.325,791.70,-28.66667, -
374.38,6248.325,791.70,-25.47619, -
374.43,6248.325,791.70,-25.47619, -
374.48,6244.992,791.80,-28.66667, -
374.53,6241.658,791.90,-28.66667, -
374.58,6241.658,791.90,-28.66667, -
374.63,6238.326,792.00,-31.85714, -
374.68,6234.995,792.10,-35.04762, -
374.73,6234.995,792.10,-31.85714, -
374.78,6231.661,792.20,-31.85714, -
374.83,6231.661,792.20,-31.85714, -
374.88,6228.33,792.30,-31.85714, -
374.93,6228.33,792.30,-31.85714, -
374.98,6228.33,792.30,-28.66667, -
375.03,6224.998,792.40,-31.85714, -
375.08,6221.667,792.50,-35.04762, -
375.13,6221.667,792.50,-35.04762, -
375.18,6218.337,792.60,-38.23809, -
375.23,6218.337,792.60,-38.23809, -
375.28,6218.337,792.60,-31.90476, -
375.33,6215.006,792.70,-35.09524, -
375.38,6215.006,792.70,-31.90476, -
375.43,6211.677,792.80,-35.09524, -
375.48,6211.677,792.80,-35.09524, -
375.53,6211.677,792.80,-31.90476, -
375.58,6211.677,792.80,-28.71428, -
375.63,6211.677,792.80,-28.71428, -
375.68,6208.346,792.90,-28.71428, -
375.73,6208.346,792.90,-25.52381, -
375.78,6208.346,792.90,-25.52381, -
375.83,6205.017,793.00,-25.52381, -
375.88,6205.017,793.00,-25.52381, -
375.93,6201.689,793.10,-25.52381, -
375.98,6201.689,793.10,-25.52381, -
376.03,6201.689,793.10,-25.52381, -
376.08,6198.359,793.20,-25.52381, -
376.13,6198.359,793.20,-22.33333, -
376.18,6195.032,793.30,-25.52381, -
376.23,6195.032,793.30,-22.33333, -
376.28,6191.702,793.40,-25.52381, -
376.33,6191.702,793.40,-25.52381, -
376.38,6188.375,793.50,-25.52381, -
376.43,6185.049,793.60,-28.71428, -
376.48,6185.049,793.60,-25.52381, -
376.53,6181.721,793.70,-28.71428, -
376.58,6181.721,793.70,-28.71428, -
